idmutation;datemut;valeurfonc;libtypbien;sbatapt;code_postal;nbapt1pp;no_voie;type_voie;voie;commune
000001;19/03/2025;157505.00;Appartement;36;93100;2;3;RUE;DES JARDINS DUFOUR;MONTREUIL
000001;07/03/2025;358000.00;Appartement;77;93100;3;47;RUE;DU DOCTEUR CALMETTE;MONTREUIL
000001;12/03/2025;179000.00;Appartement;70;93150;3;2;AV;NORMANDIE NIEMEN;LE BLANC-MESNIL
000001;14/03/2025;448000.00;Appartement;64;93100;3;89;RUE;DE LA FRATERNITE;MONTREUIL
000001;14/03/2025;137000.00;Appartement;31;93130;1;69;RUE;JEAN JAURES;NOISY-LE-SEC
000001;17/03/2025;273000.00;Appartement;29;93190;1;138;AV;VAUBAN;LIVRY-GARGAN
000001;17/03/2025;273000.00;Appartement;29;93190;1;13;AV;LUCIE AUBRAC;LIVRY-GARGAN
000001;06/03/2025;93000.00;Appartement;28;93250;1;130;GR;GRANDE RUE;VILLEMOMBLE
000001;18/03/2025;200000.00;Maison;60;93700;3;12;RUE;BARTHOLOME;DRANCY
000001;25/03/2025;212000.00;Appartement;93;93270;4;72;ALL;APOLLINAIRE;SEVRAN
000001;28/02/2025;101000.00;Appartement;26;93240;1;48;RUE;VICTOR RENELLE;STAINS
000001;25/03/2025;224000.00;Maison;73;93420;4;16;AV;DES PEUPLIERS;VILLEPINTE
000001;21/03/2025;70000.00;Appartement;45;93220;3;30;RUE;JULES GUESDE;GAGNY
000001;13/01/2025;145000.00;Appartement;57;93380;2;2;PL;JULES VERNE;SAINT-DENIS
000001;20/03/2025;439000.00;Appartement;87;93200;5;33;RUE;VOLTA;SAINT-DENIS
000001;11/03/2025;138000.00;Appartement;31;93100;2;3;VC;NLE CITE DE TILLEMONT;MONTREUIL
000001;27/03/2025;250000.00;Maison;73;93270;4;11;RUE;THIERS;SEVRAN
000001;19/03/2025;85000.00;Appartement;33;93150;2;77;AV;NORMANDIE NIEMEN;LE BLANC-MESNIL
000001;17/03/2025;128000.00;Appartement;30;93220;1;19;RUE;CONTANT;GAGNY
000001;24/03/2025;305000.00;Maison;50;93290;2;6;RUE;DES ARDENNES;TREMBLAY-EN-FRANCE
000002;11/03/2025;353000.00;Maison;150;93250;5;19;AV;MARCEL;VILLEMOMBLE
000001;19/03/2025;66300.00;Appartement;39;93200;2;7;RUE;DENFERT ROCHEREAU;SAINT-DENIS
000001;21/03/2025;45475.00;Appartement;30;93200;2;7;RUE;DENFERT ROCHEREAU;SAINT-DENIS
000001;17/03/2025;443000.00;Appartement;93;93200;5;17;RUE;DE LA BOULANGERIE;SAINT-DENIS
000001;21/03/2025;52000.00;Appartement;26;93200;2;9;RUE;SAMSON;SAINT-DENIS
000001;21/03/2025;140000.00;Appartement;48;93120;1;17;RUE;SAINT JUST;LA COURNEUVE
000001;21/03/2025;280600.00;Appartement;88;93340;4;32;ALL;THIELLEMENT;LE RAINCY
000001;14/03/2025;102000.00;Appartement;27;93300;2;63;RUE;HELENE COCHENNEC;AUBERVILLIERS
000001;21/03/2025;136900.00;Appartement;45;93140;2;28;RUE;ETIENNE DOLET;BONDY
000001;12/03/2025;980000.00;Maison;169;93100;6;23;RUE;DE LA SOLIDARITE;MONTREUIL
000001;04/03/2025;342000.00;Maison;115;93270;5;36;ALL;DU JURA;SEVRAN
000001;12/03/2025;165230.00;Appartement;56;93200;3;73;RUE;DE STRASBOURG;SAINT-DENIS
000001;11/03/2025;192000.00;Appartement;36;93260;2;199;RUE;DE PARIS;LES LILAS
000001;25/03/2025;135000.00;Appartement;33;93320;1;113;AV;FRANKLIN;LES PAVILLONS-SOUS-BOIS
000001;25/03/2025;135000.00;Appartement;33;93320;1;113;AV;FRANKLIN;LES PAVILLONS-SOUS-BOIS
000001;26/03/2025;317000.00;Maison;58;93600;3;41;RUE;JULES SIMON;AULNAY SOUS BOIS
000001;14/03/2025;127000.00;Appartement;72;93600;4;9;RUE;DES MIMOSAS;AULNAY SOUS BOIS
000001;21/03/2025;285000.00;Maison;60;93700;4;22;RUE;DU CANAL;DRANCY
000001;07/03/2025;415000.00;Maison;80;93000;5;170;AV;JEAN JAURES;BOBIGNY
000001;10/03/2025;181000.00;Appartement;46;93130;3;121;RUE;ANATOLE FRANCE;NOISY-LE-SEC
000001;17/03/2025;415650.00;Appartement;62;93260;3;3;RUE;DE LA CONVENTION;LES LILAS
000001;17/03/2025;170000.00;Appartement;29;93100;1;152;RUE;LENAIN DE TILLEMONT;MONTREUIL
000001;21/03/2025;206280.00;Maison;50;93700;3;17;RUE;AMBROISE THOMAS;DRANCY
000001;14/03/2025;137000.00;Appartement;30;93600;1;5;RUE;DES ECOLES;AULNAY SOUS BOIS
000001;26/03/2025;490000.00;Maison;115;93700;4;18;RUE;DU QUATRE SEPTEMBRE;DRANCY
000001;21/03/2025;192000.00;Maison;32;93290;2;90;RUE;DE NORMANDIE;TREMBLAY-EN-FRANCE
000001;17/03/2025;215900.00;Appartement;41;93500;2;15;RUE;SAINTE MARGUERITE;PANTIN
000001;14/03/2025;1261910.00;Appartement;29;93100;2;22;RUE;CONDORCET;MONTREUIL
000001;14/03/2025;1261910.00;Appartement;52;93100;2;22;RUE;CONDORCET;MONTREUIL
000001;14/03/2025;1261910.00;Appartement;43;93100;2;22;RUE;CONDORCET;MONTREUIL
000001;14/03/2025;1261910.00;Appartement;15;93100;1;22;RUE;CONDORCET;MONTREUIL
000001;17/03/2025;246150.00;Appartement;39;93500;2;6;RUE;MEISSONNIER;PANTIN
000001;26/03/2025;280000.00;Appartement;85;93600;4;7;RUE;JEAN CHARCOT;AULNAY SOUS BOIS
000001;14/03/2025;307000.00;Maison;101;93220;4;4;AV;MARCEL;GAGNY
000001;03/03/2025;457900.00;Maison;158;93600;6;21;AV;DE LA PLAINE;AULNAY SOUS BOIS
000001;03/03/2025;275000.00;Appartement;65;93160;3;50;BD;SOUCHET;NOISY-LE-GRAND
000001;06/03/2025;205000.00;Appartement;48;93300;2;76;RUE;LEOPOLD RECHOSSIERE;AUBERVILLIERS
000001;19/03/2025;119000.00;Appartement;27;93300;1;16;RUE;DES POSTES;AUBERVILLIERS
000001;03/03/2025;213000.00;Appartement;48;93160;2;8;ALL;CLOVIS;NOISY-LE-GRAND
000001;05/03/2025;257000.00;Appartement;47;93400;3;35;RUE;LOUIS BLANC;SAINT-OUEN-SUR-SEINE
000001;18/03/2025;363500.00;Appartement;75;93170;5;8;RUE;AUGUSTE BLANQUI;BAGNOLET
000001;10/03/2025;1130000.00;Maison;126;93500;8;59;RUE;VICTOR HUGO;PANTIN
000001;11/03/2025;150000.00;Appartement;75;93800;4;10;RUE;DUMAS;EPINAY SUR SEINE
000001;19/03/2025;380000.00;Maison;115;93290;5;45;AV;LEDRU ROLLIN;TREMBLAY-EN-FRANCE
000001;17/03/2025;324000.00;Appartement;97;93130;3;11;RUE;GEORGES GAY;NOISY-LE-SEC
000001;04/03/2025;210000.00;Appartement;84;93800;4;21;RUE;LA BRUYERE;EPINAY SUR SEINE
000001;20/03/2025;280000.00;Maison;69;93290;4;46;RUE;HECTOR BERLIOZ;TREMBLAY-EN-FRANCE
000001;06/03/2025;230000.00;Appartement;98;93800;5;29;RUE;LA BRUYERE;EPINAY SUR SEINE
000001;27/03/2025;250000.00;Appartement;74;93100;3;71;AV;PDT SALVADOR ALLENDE;MONTREUIL
000001;17/03/2025;120000.00;Appartement;36;93300;1;45;AV;DU PDT ROOSEVELT;AUBERVILLIERS
000001;21/03/2025;235000.00;Appartement;39;93390;3;1;ALL;DE LA CHAPELLE;CLICHY SOUS BOIS
000001;11/03/2025;330000.00;Maison;126;93190;5;66;ALL;DE NEMOURS;LIVRY-GARGAN
000001;21/03/2025;135000.00;Appartement;38;93500;2;10;RUE;MONTGOLFIER;PANTIN
000001;11/03/2025;236000.00;Appartement;43;93100;2;31;RUE;HONORE DE BALZAC;MONTREUIL
000001;11/03/2025;415000.00;Appartement;25;93000;2;73;RUE;JULES AUFFRET;BOBIGNY
000001;11/03/2025;415000.00;Appartement;38;93000;2;73;RUE;JULES AUFFRET;BOBIGNY
000001;11/03/2025;415000.00;Appartement;35;93000;3;73;RUE;JULES AUFFRET;BOBIGNY
000001;11/03/2025;415000.00;Appartement;18;93000;1;73;RUE;JULES AUFFRET;BOBIGNY
000001;11/03/2025;415000.00;Appartement;30;93000;2;73;RUE;JULES AUFFRET;BOBIGNY
000001;19/03/2025;403000.00;Appartement;63;93400;3;74;BD;JEAN JAURES;SAINT-OUEN-SUR-SEINE
000001;10/03/2025;125000.00;Appartement;39;93330;2;97;RUE;EMILE COSSONEAU;NEUILLY-SUR-MARNE
000001;10/03/2025;110000.00;Appartement;62;93330;4;125;RUE;DU ONZE NOVEMBRE;NEUILLY-SUR-MARNE
000001;27/03/2025;180582.52;Appartement;41;93600;2;7;AV;JEAN JAURES;AULNAY SOUS BOIS
000001;26/03/2025;1160000.00;Appartement;55;93800;3;17;AV;GALLIENI;EPINAY SUR SEINE
000001;26/03/2025;1160000.00;Appartement;55;93800;3;17;AV;GALLIENI;EPINAY SUR SEINE
000001;26/03/2025;1160000.00;Appartement;50;93800;3;17;AV;GALLIENI;EPINAY SUR SEINE
000001;26/03/2025;1160000.00;Appartement;55;93800;3;17;AV;GALLIENI;EPINAY SUR SEINE
000001;26/03/2025;1160000.00;Appartement;50;93800;3;17;AV;GALLIENI;EPINAY SUR SEINE
000001;26/03/2025;1160000.00;Appartement;55;93800;3;17;AV;GALLIENI;EPINAY SUR SEINE
000001;26/03/2025;1160000.00;Appartement;81;93800;5;17;AV;GALLIENI;EPINAY SUR SEINE
000001;26/03/2025;1160000.00;Appartement;55;93800;3;17;AV;GALLIENI;EPINAY SUR SEINE
000001;25/03/2025;174075.00;Appartement;34;93440;1;2;RUE;EVA CHASTAGNOL;DUGNY
000001;25/03/2025;145000.00;Appartement;61;93700;4;4;RES;LA FAVORITE;DRANCY
000001;20/03/2025;115000.00;Maison;86;93270;5;3;ALL;FAURE;SEVRAN
000001;21/03/2025;249000.00;Appartement;53;93110;2;7;RUE;DU PARC;ROSNY-SOUS-BOIS
000001;27/03/2025;1065000.00;Maison;161;93230;6;23;RUE;CARRIERES;ROMAINVILLE
000001;25/03/2025;166054.00;Appartement;40;93440;1;4;RUE;EVA CHASTAGNOL;DUGNY
000001;20/03/2025;170000.00;Appartement;83;93300;4;135;RUE;DANIELLE CASANOVA;AUBERVILLIERS
000001;25/03/2025;133000.00;Appartement;49;93420;2;41;;CHEMIN DU LOUP;VILLEPINTE
000001;19/03/2025;185000.00;Appartement;29;93500;2;35;RUE;ETIENNE MARCEL;PANTIN
000001;26/03/2025;240000.00;Maison;34;93420;1;15;AV;RASPAIL;VILLEPINTE
000001;26/03/2025;240000.00;Maison;52;93420;3;15;AV;RASPAIL;VILLEPINTE
000001;20/03/2025;550000.00;Appartement;86;93400;4;107;AV;MICHELET;SAINT-OUEN-SUR-SEINE
000001;20/03/2025;454900.00;Appartement;63;93100;3;55;RUE;DESIRE CHEVALIER;MONTREUIL
000001;13/03/2025;134000.00;Appartement;35;93500;3;36;AV;JEAN JAURES;PANTIN
000001;24/03/2025;222255.00;Appartement;55;93440;2;2;ALL;CAROLINE AIGLE;DUGNY
000001;20/03/2025;250000.00;Appartement;52;93230;3;92;AV;DE VERDUN;ROMAINVILLE
000001;21/03/2025;250000.00;Maison;73;93220;3;21;AV;DE RAMBOUILLET;GAGNY
000001;27/03/2025;220000.00;Appartement;38;93260;2;87;RUE;DE NOISY LE SEC;LES LILAS
000001;25/03/2025;540000.00;Maison;130;93600;5;58;AV;DE MUN;AULNAY SOUS BOIS
000001;25/03/2025;540000.00;Maison;130;93600;5;58;AV;DE MUN;AULNAY SOUS BOIS
000001;07/03/2025;272500.00;Appartement;68;93200;3;26;BD;DE LA LIBERATION;SAINT-DENIS
000001;26/03/2025;402000.00;Appartement;80;93250;3;8;AV;GUSTAVE RODET;VILLEMOMBLE
000001;26/03/2025;402000.00;Appartement;80;93250;3;8;AV;GUSTAVE RODET;VILLEMOMBLE
000001;26/03/2025;246000.00;Maison;78;93290;5;52;RUE;DE BEARN;TREMBLAY-EN-FRANCE
000001;20/03/2025;364700.00;Appartement;79;93230;4;53;RUE;JEAN LEMOINE;ROMAINVILLE
000001;07/03/2025;130000.00;Maison;50;93700;3;29;RUE;DE LA LIBERATION;DRANCY
000001;18/03/2025;60000.00;Appartement;15;93290;1;14;RUE;DE FLANDRE;TREMBLAY-EN-FRANCE
000001;25/03/2025;264000.00;Maison;47;93290;3;72;AV;HENRI BARBUSSE;TREMBLAY-EN-FRANCE
000001;24/03/2025;370000.00;Appartement;62;93200;3;192;BD;ANATOLE FRANCE;SAINT-DENIS
000001;20/03/2025;144000.00;Appartement;27;93300;1;34;RUE;DES ECOLES;AUBERVILLIERS
000001;24/03/2025;100000.00;Appartement;51;93130;3;85;BD;MICHELET;NOISY-LE-SEC
000001;24/03/2025;249400.00;Appartement;60;93350;3;2;AV;BAUDOIN;LE BOURGET
000001;11/03/2025;950000.00;Maison;168;93410;6;34;RUE;DE MEAUX;VAUJOURS
000001;11/03/2025;950000.00;Maison;168;93410;6;34;RUE;DE MEAUX;VAUJOURS
000001;14/02/2025;435000.00;Maison;74;93160;5;25;AV;GEORGES CLEMENCEAU;NOISY-LE-GRAND
000001;19/03/2025;367400.00;Appartement;56;93400;3;20;RUE;EDGAR QUINET;SAINT-OUEN-SUR-SEINE
000001;17/03/2025;93000.00;Appartement;20;93300;1;39;RUE;DE LA COMMUNE DE PARIS;AUBERVILLIERS
000001;03/03/2025;171900.00;Appartement;37;93160;2;23;AV;MONTAIGNE;NOISY-LE-GRAND
000001;25/03/2025;221934.00;Appartement;65;93200;3;21;AV;GEORGE SAND;SAINT-DENIS
000001;05/03/2025;159000.00;Appartement;33;93160;1;7;RUE;DE LA TOURTERELLE;NOISY-LE-GRAND
000001;13/03/2025;160000.00;Appartement;72;93000;3;3;AV;PAUL ELUARD;BOBIGNY
000001;28/03/2025;270000.00;Appartement;55;93160;3;23;RUE;DU DOC JEAN VAQUIER;NOISY-LE-GRAND
000001;26/03/2025;339000.00;Appartement;41;93260;2;40;RUE;PAUL LANGEVIN;LES LILAS
000001;03/03/2025;60000.00;Appartement;21;93160;1;10;ALL;LOUIS ARAGON;NOISY-LE-GRAND
000001;27/03/2025;178000.00;Appartement;54;93220;3;26;AV;JEAN JAURES;GAGNY
000001;27/03/2025;260000.00;Maison;61;93600;3;41;RUE;MARCEL DUTHET;AULNAY SOUS BOIS
000001;26/03/2025;189990.00;Appartement;66;93420;3;113;BD;ROBERT BALLANGER;VILLEPINTE
000001;18/03/2025;816000.00;Maison;180;93100;6;2;PL;DU MARCHE;MONTREUIL
000001;25/03/2025;132000.00;Appartement;56;93320;3;30;AV;JOHN KENNEDY;LES PAVILLONS-SOUS-BOIS
000001;12/03/2025;229000.00;Appartement;68;93600;4;6;PL;JEANNE D ARC;AULNAY SOUS BOIS
000001;14/03/2025;220000.00;Maison;14;93380;1;10;PAS;CRABOUILLET;SAINT-DENIS
000001;14/03/2025;220000.00;Maison;42;93380;3;10;PAS;CRABOUILLET;SAINT-DENIS
000001;27/03/2025;98000.00;Appartement;26;93230;2;26;RUE;JOSEPH BARA;ROMAINVILLE
000001;05/03/2025;300000.00;Appartement;44;93100;2;11;RUE;PEPIN;MONTREUIL
000001;03/03/2025;280000.00;Maison;108;93380;6;10;RUE;DU PARC PIERREFITTE-SUR-SE;SAINT-DENIS
000001;27/03/2025;260000.00;Appartement;57;93100;3;129;RUE;DE PARIS;MONTREUIL
000001;14/03/2025;154420.00;Appartement;41;93000;2;9;AV;KARL MARX;BOBIGNY
000001;28/03/2025;165000.00;Appartement;19;93100;1;27;RUE;DE STALINGRAD;MONTREUIL
000001;31/03/2025;360000.00;Maison;90;93200;4;3;RUE;DE MONTMAGNY;SAINT-DENIS
000001;27/03/2025;285000.00;Maison;86;93420;4;5;AV;GEORGES SACHET;VILLEPINTE
000001;28/03/2025;238400.00;Appartement;22;93100;2;2;RUE;DU PROGRES;MONTREUIL
000001;31/03/2025;147000.00;Appartement;47;93800;2;10;AV;DE LA REPUBLIQUE;EPINAY SUR SEINE
000001;25/03/2025;228000.00;Maison;68;93290;4;10;RUE;DU LIMOUSIN;TREMBLAY-EN-FRANCE
000001;27/03/2025;223000.00;Appartement;44;93600;2;4;AV;DU QUATORZE JUILLET;AULNAY SOUS BOIS
000001;04/03/2025;227000.00;Appartement;45;93160;2;55;RUE;RENE NAVIER;NOISY-LE-GRAND
000001;06/03/2025;175000.00;Appartement;72;93330;4;18;RUE;DU PRESIDENT KENNEDY;NEUILLY-SUR-MARNE
000001;06/03/2025;215000.00;Appartement;41;93160;2;29;RUE;DES MASTRAITS;NOISY-LE-GRAND
000001;05/03/2025;435000.00;Maison;105;93160;5;25;RUE;ANDRE PUX;NOISY-LE-GRAND
000001;03/03/2025;335000.00;Maison;112;93380;4;20;RUE;EDOUARD VAILLANT PIERREFIT;SAINT-DENIS
000001;25/03/2025;290000.00;Appartement;50;93500;2;15;RUE;HOCHE;PANTIN
000001;21/03/2025;202000.00;Appartement;45;93110;2;132;RUE;DES BERTHAUDS;ROSNY-SOUS-BOIS
000001;19/03/2025;542000.00;Maison;100;93100;5;15;RUE;TRAVERSIERE;MONTREUIL
000001;31/03/2025;237000.00;Appartement;123;93600;4;7;PL;DU GEN LECLERC;AULNAY SOUS BOIS
000001;20/03/2025;285000.00;Maison;79;93220;3;13;RUE;EMILE FONTAINE;GAGNY
000001;28/03/2025;340000.00;Maison;130;93290;4;93;RUE;DES ARDENNES;TREMBLAY-EN-FRANCE
000001;28/03/2025;223000.00;Maison;70;93270;4;14;ALL;RAYMOND COUARD;SEVRAN
000001;25/03/2025;165000.00;Appartement;55;93270;3;54;RUE;GABRIEL PERI;SEVRAN
000001;28/02/2025;263000.00;Maison;55;93380;3;9;RUE;DU CHEMIN DE FER PIERREFIT;SAINT-DENIS
000001;26/03/2025;278600.00;Appartement;40;93260;2;20;RUE;DE BELLEVUE;LES LILAS
000001;27/03/2025;315000.00;Appartement;63;93400;3;17;RUE;JEAN-JACQUES ROUSSEAU;SAINT-OUEN-SUR-SEINE
000001;26/03/2025;261000.00;Appartement;35;93400;2;31;BD;JEAN JAURES;SAINT-OUEN-SUR-SEINE
000001;31/03/2025;170350.00;Appartement;30;93100;2;83;RUE;DE ROSNY;MONTREUIL
000001;25/03/2025;170000.00;Appartement;46;93220;2;82;RUE;DU GAL LECLERC;GAGNY
000001;17/03/2025;400000.00;Maison;130;93250;5;49;RUE;DU GROS BUISSON;VILLEMOMBLE
000001;13/03/2025;315000.00;Appartement;27;93330;2;3;RUE;ROUSSELET;NEUILLY-SUR-MARNE
000001;13/03/2025;315000.00;Appartement;65;93330;4;3;RUE;ROUSSELET;NEUILLY-SUR-MARNE
000001;20/03/2025;318000.00;Maison;92;93220;4;29;AV;SAINTE CLOTILDE;GAGNY
000001;20/03/2025;123259.00;Appartement;44;93110;2;1;ALL;JULES MASSENET;ROSNY-SOUS-BOIS
000001;20/03/2025;156000.00;Appartement;55;93110;3;5;RUE;FRANCOIS COUPERIN;ROSNY-SOUS-BOIS
000001;31/03/2025;250000.00;Appartement;76;93300;4;84;BD;FELIX FAURE;AUBERVILLIERS
000001;31/03/2025;382000.00;Maison;130;93190;4;32;ALL;GALILEE;LIVRY-GARGAN
000001;14/03/2025;400000.00;Maison;105;93600;4;27;AV;COULLEMONT;AULNAY SOUS BOIS
000001;18/03/2025;335000.00;Appartement;80;93130;3;67;RUE;VAILLANT COUTURIER;NOISY-LE-SEC
000001;31/03/2025;405000.00;Appartement;68;93400;3;18;ALL;DE PARIS;SAINT-OUEN-SUR-SEINE
000001;18/03/2025;290000.00;Maison;105;93370;5;81;AV;DES FAUVETTES;MONTFERMEIL
000001;14/03/2025;180000.00;Appartement;79;93800;4;12;RUE;DE PARIS;EPINAY SUR SEINE
000001;26/03/2025;234780.00;Appartement;85;93190;3;50;BD;DE LA REPUBLIQUE;LIVRY-GARGAN
000001;12/03/2025;580000.00;Appartement;60;93140;3;106;RUE;LOUIS AUGUSTE BLANQUI;BONDY
000001;26/03/2025;455000.00;Maison;160;93600;5;22;RUE;ARBRE VERT;AULNAY SOUS BOIS
000001;06/03/2025;280000.00;Appartement;56;93110;2;2;RUE;ARNAUD BELTRAME;ROSNY-SOUS-BOIS
000001;24/03/2025;320000.00;Maison;107;93420;4;21;RUE;DU DOCTEUR ROUX;VILLEPINTE
000001;19/03/2025;249900.00;Appartement;44;93210;2;11;MAIL;JEAN ZAY;SAINT-DENIS
000001;19/03/2025;30000.00;Appartement;16;93200;1;17;RUE;CATULIENNE;SAINT-DENIS
000001;28/03/2025;300000.00;Maison;74;93600;4;94;RUE;ROGER LEMAIRE;AULNAY SOUS BOIS
000001;25/03/2025;130000.00;Appartement;36;93340;2;3;BD;DU MIDI;LE RAINCY
000001;31/03/2025;350000.00;Maison;79;93800;4;161;RTE;DE SAINT LEU;EPINAY SUR SEINE
000001;21/03/2025;103000.00;Appartement;53;93800;2;35;BD;FOCH;EPINAY SUR SEINE
000001;31/03/2025;290000.00;Appartement;40;93100;2;46;AV;DE LA RESISTANCE;MONTREUIL
000001;21/03/2025;109000.00;Appartement;53;93800;2;35;BD;FOCH;EPINAY SUR SEINE
000001;31/03/2025;106000.00;Appartement;18;93170;1;31;RUE;PAUL BERT;BAGNOLET
000001;31/03/2025;406890.00;Appartement;58;93100;3;103;RUE;FRANCOIS ARAGO;MONTREUIL
000001;28/03/2025;268000.00;Appartement;38;93100;2;34;RUE;DU SERGENT GODEFROY;MONTREUIL
000001;31/03/2025;208000.00;Appartement;40;93100;3;33;BD;P VAILLANT COUTURIER;MONTREUIL
000001;21/03/2025;608000.00;Appartement;62;93500;3;10;RUE;MEHUL;PANTIN
000001;31/03/2025;418000.00;Maison;80;93100;4;161;AV;PDT SALVADOR ALLENDE;MONTREUIL
000001;20/03/2025;248000.00;Maison;71;93370;4;48;CHE;DU BEAUREGARD;MONTFERMEIL
000001;14/03/2025;145000.00;Appartement;62;93390;4;2;ALL;RACINE;CLICHY SOUS BOIS
000001;21/03/2025;255000.00;Maison;82;93420;4;17;RUE;PIERRE LOTI;VILLEPINTE
000001;28/03/2025;187000.00;Maison;49;93600;4;48;RUE;JACQUES CHIRAC;AULNAY SOUS BOIS
000001;28/03/2025;187000.00;Maison;11;93600;1;48;RUE;JACQUES CHIRAC;AULNAY SOUS BOIS
000001;28/03/2025;380000.00;Maison;103;93600;5;68;RUE;P VAILLANT COUTURIER;AULNAY SOUS BOIS
000001;28/03/2025;135000.00;Appartement;27;93700;2;10;RUE;MARC SEGUIN;DRANCY
000001;28/03/2025;135000.00;Appartement;33;93700;2;10;RUE;MARC SEGUIN;DRANCY
000001;27/03/2025;95000.00;Appartement;26;93700;2;18;AV;HENRIETTE;DRANCY
000001;14/03/2025;179000.00;Appartement;70;93800;3;21;RUE;DES ECONDEAUX;EPINAY SUR SEINE
000001;24/02/2025;164000.00;Appartement;60;93350;3;128;AV;DE LA DIVISION LECLERC;LE BOURGET
000001;11/03/2025;305000.00;Maison;80;93390;5;11;AV;DU COTEAU;CLICHY SOUS BOIS
000001;27/03/2025;208000.00;Appartement;66;93200;3;53;BD;MARCEL SEMBAT;SAINT-DENIS
000001;27/03/2025;134000.00;Appartement;26;93100;2;121;BD;CHANZY;MONTREUIL
000001;28/03/2025;95500.00;Appartement;34;93420;3;33;RUE;DES FRAISIERS;VILLEPINTE
000001;13/03/2025;555000.00;Maison;107;93340;5;130;BD;AULNAY;LE RAINCY
000001;07/03/2025;115600.00;Appartement;53;93800;2;102;AV;JEAN JAURES;EPINAY SUR SEINE
000001;21/03/2025;380000.00;Maison;60;93600;3;36;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;31/03/2025;329410.00;Appartement;80;93170;4;18;RUE;LOUIS DAVID;BAGNOLET
000001;21/03/2025;222000.00;Maison;74;93600;4;34;RUE;DE PARADIS;AULNAY SOUS BOIS
000001;21/03/2025;240000.00;Maison;100;93270;4;10;ALL;DE LA SMALA;SEVRAN
000001;31/03/2025;565720.00;Appartement;80;93500;4;148;AV;JEAN LOLIVE;PANTIN
000001;28/03/2025;156000.00;Appartement;77;93190;4;21;ALL;DES BOSQUETS;LIVRY-GARGAN
000001;24/03/2025;137500.00;Appartement;40;93300;1;13;PAS;HAUTBERTHOIS;AUBERVILLIERS
000001;25/03/2025;191000.00;Appartement;68;93110;4;4;ALL;ARTHUR HONEGGER;ROSNY-SOUS-BOIS
000001;26/03/2025;347000.00;Maison;68;93320;4;1;ALL;HIPPOLYTE VINCENT;LES PAVILLONS-SOUS-BOIS
000001;25/03/2025;90000.00;Appartement;17;93110;1;14;PL;CARNOT;ROSNY-SOUS-BOIS
000001;25/03/2025;235000.00;Maison;53;93130;3;11;ALL;DU MOULIN HARVY;NOISY-LE-SEC
000001;19/03/2025;295000.00;Appartement;42;93100;2;19;RUE;DES DEUX COMMUNES;MONTREUIL
000001;21/03/2025;460500.00;Appartement;63;93400;3;93;RUE;ARDOIN;SAINT-OUEN-SUR-SEINE
000001;25/03/2025;130000.00;Appartement;49;93290;2;5;RUE;PIERRE BROSSOLETTE;TREMBLAY-EN-FRANCE
000001;12/03/2025;249252.00;Maison;61;93270;3;25;AV;PIERRE CURIE;SEVRAN
000001;07/03/2025;112000.00;Appartement;47;93800;2;17;RUE;D ORMESSON;EPINAY SUR SEINE
000001;19/03/2025;385000.00;Appartement;55;93500;3;103;AV;JEAN LOLIVE;PANTIN
000001;31/03/2025;189000.00;Appartement;83;93290;4;3;RUE;NICOLAS COPERNIC;TREMBLAY-EN-FRANCE
000001;31/03/2025;141450.00;Appartement;51;93190;3;14;RUE;EUGENE MASSE;LIVRY-GARGAN
000001;28/03/2025;285000.00;Appartement;57;93400;3;39;RUE;DES POISSONNIERS;SAINT-OUEN-SUR-SEINE
000001;07/03/2025;127000.00;Appartement;58;93000;3;22;AV;PAUL VAILLANT COUTURIER;BOBIGNY
000001;20/03/2025;199500.00;Appartement;42;93330;2;40;RUE;DE L AMIRAL COURBET;NEUILLY-SUR-MARNE
000001;28/03/2025;180000.00;Maison;49;93380;3;67;RUE;ETIENNE DOLET;SAINT-DENIS
000001;21/03/2025;310000.00;Maison;74;93370;4;12;CHE;DE LA FONTAINE LASSAULT;MONTFERMEIL
000001;13/03/2025;253000.00;Appartement;52;93220;2;11;RUE;CONTANT;GAGNY
000001;27/03/2025;200000.00;Appartement;35;93220;1;11;RUE;CONTANT;GAGNY
000001;06/03/2025;90000.00;Appartement;30;93210;2;169;AV;DU PDT WILSON;SAINT-DENIS
000001;27/03/2025;337000.00;Maison;105;93320;5;89;ALL;MONTHYON;LES PAVILLONS-SOUS-BOIS
000001;27/03/2025;74000.00;Appartement;20;93130;1;16;RUE;DU DOCTEUR CHARCOT;NOISY-LE-SEC
000001;21/03/2025;342500.00;Maison;107;93330;5;43;RUE;DES LILAS;NEUILLY-SUR-MARNE
000001;27/03/2025;400000.00;Appartement;57;93200;3;24;BD;MARCEL SEMBAT;SAINT-DENIS
000001;26/03/2025;80000.00;Maison;58;93000;3;31;RUE;MAURICE LEFEBVRE;BOBIGNY
000001;27/03/2025;145000.00;Appartement;38;93700;2;28;RUE;ALBERT DAVID;DRANCY
000001;07/03/2025;179000.00;Appartement;40;93330;2;172;RUE;PAUL ET CAMILLE THOMOUX;NEUILLY-SUR-MARNE
000001;13/03/2025;220000.00;Maison;34;93170;2;83;RUE;ANATOLE FRANCE;BAGNOLET
000001;07/03/2025;284850.00;Appartement;46;93260;2;43;RUE;DE L EGALITE;LES LILAS
