idmutation;datemut;valeurfonc;libtypbien;sbatapt;code_postal;nbapt1pp
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;67;93140;3
000001;25/11/2024;103038040.00;Appartement;67;93140;3
000001;25/11/2024;103038040.00;Appartement;69;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;77;93140;5
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;77;93140;5
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;77;93140;5
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;77;93140;5
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;77;93140;5
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;60;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;22;93140;1
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;65;93140;4
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Appartement;56;93140;3
000001;25/11/2024;103038040.00;Appartement;39;93140;2
000001;25/11/2024;103038040.00;Maison;98;93140;5
000001;18/12/2024;360000.00;Maison;95;93200;4
000001;16/12/2024;640000.00;Maison;78;93500;5
000001;10/12/2024;388500.00;Appartement;83;93200;4
000001;09/12/2024;485000.00;Appartement;77;93100;3
000001;16/12/2024;100000.00;Maison;35;93130;2
000001;16/12/2024;100000.00;Appartement;38;93130;1
000001;16/12/2024;100000.00;Appartement;38;93130;1
000001;22/11/2024;190000.00;Appartement;84;93200;4
000001;05/12/2024;349000.00;Maison;98;93140;5
000001;10/12/2024;242000.00;Appartement;50;93170;3
000001;04/12/2024;407000.00;Maison;140;93190;6
000001;17/12/2024;185000.00;Maison;37;93380;2
000001;12/12/2024;345000.00;Appartement;66;93330;3
000001;17/12/2024;389000.00;Appartement;50;93260;3
000001;16/12/2024;278590.00;Appartement;101;93390;5
000001;02/12/2024;220000.00;Appartement;93;93160;5
000001;18/12/2024;210000.00;Appartement;20;93100;1
000001;13/12/2024;530000.00;Appartement;83;93400;4
000001;09/12/2024;360000.00;Maison;86;93160;4
000001;17/12/2024;541900.00;Appartement;73;93100;3
000001;18/12/2024;261000.00;Maison;48;93600;2
000001;02/12/2024;140000.00;Appartement;60;93140;3
000001;17/12/2024;50000.00;Appartement;18;93200;1
000001;13/12/2024;86000.00;Appartement;20;93400;1
000001;10/12/2024;328000.00;Appartement;62;93300;3
000001;18/12/2024;410000.00;Appartement;77;93400;3
000001;10/12/2024;112000.00;Appartement;23;93300;2
000001;13/12/2024;395000.00;Maison;90;93340;5
000001;16/12/2024;432500.00;Maison;75;93500;4
000001;04/12/2024;175000.00;Maison;48;93220;3
000001;13/12/2024;216000.00;Appartement;60;93700;3
000001;13/12/2024;216000.00;Appartement;40;93700;2
000001;10/12/2024;280000.00;Maison;130;93000;5
000001;13/12/2024;165704.00;Appartement;42;93390;2
000001;17/12/2024;100000.00;Appartement;31;93600;2
000001;18/12/2024;506000.00;Maison;50;93100;3
000001;17/12/2024;90000.00;Appartement;31;93190;1
000001;18/12/2024;350246.20;Appartement;68;93230;3
000001;17/12/2024;167000.00;Appartement;26;93500;1
000001;13/12/2024;90000.00;Appartement;51;93390;3
000001;10/12/2024;258966.00;Appartement;46;93100;2
000001;12/12/2024;113560.00;Appartement;21;93400;1
000001;06/12/2024;320043.38;Maison;99;93290;6
000001;05/12/2024;330000.00;Maison;70;93190;4
000001;27/11/2024;125690.00;Appartement;48;93440;2
000001;16/12/2024;308400.00;Appartement;45;93400;2
000001;19/12/2024;445000.00;Appartement;66;93500;3
000001;17/09/2024;112000.00;Appartement;67;93800;3
000001;16/12/2024;300000.00;Maison;74;93140;3
000001;04/12/2024;430500.00;Maison;245;93250;11
000001;10/12/2024;240000.00;Maison;61;93700;3
000001;10/12/2024;391500.00;Appartement;66;93400;3
000001;27/02/2024;122000.00;Appartement;33;93350;2
000001;20/11/2024;578700.00;Appartement;83;93100;4
000001;11/12/2024;313000.00;Appartement;45;93400;2
000001;12/12/2024;285000.00;Maison;50;93600;3
000001;06/12/2024;504000.00;Appartement;18;93220;1
000001;06/12/2024;504000.00;Appartement;30;93220;2
000001;06/12/2024;504000.00;Appartement;18;93220;1
000001;06/12/2024;504000.00;Appartement;35;93220;2
000001;06/12/2024;504000.00;Appartement;40;93220;2
000001;09/12/2024;376813.00;Appartement;85;93170;3
000001;04/12/2024;632350.00;Maison;80;93400;3
000001;04/12/2024;632350.00;Maison;15;93400;1
000001;13/12/2024;361800.00;Appartement;64;93400;3
000001;06/12/2024;340000.00;Maison;135;93000;4
000001;13/12/2024;90000.00;Appartement;23;93700;2
000001;13/12/2024;300000.00;Maison;95;93420;5
000001;12/12/2024;158000.00;Appartement;56;93130;3
000001;27/11/2024;460000.00;Maison;160;93000;6
000001;13/12/2024;423894.56;Maison;95;93420;5
000001;11/12/2024;135000.00;Appartement;32;93500;1
000001;03/12/2024;305000.00;Maison;79;93140;3
000001;13/12/2024;63000.00;Appartement;24;93240;1
000001;16/12/2024;225000.00;Appartement;30;93200;1
000001;18/12/2024;177000.00;Appartement;41;93600;1
000001;04/12/2024;205500.00;Appartement;40;93200;2
000001;04/12/2024;205500.00;Appartement;33;93200;2
000001;17/12/2024;242000.00;Maison;61;93600;3
000001;17/12/2024;450000.00;Appartement;36;93600;2
000001;17/12/2024;450000.00;Appartement;50;93600;2
000001;18/12/2024;285000.00;Appartement;62;93160;3
000001;16/12/2024;245000.00;Appartement;70;93250;3
000001;16/12/2024;371100.00;Appartement;50;93600;3
000001;16/12/2024;371100.00;Appartement;65;93320;3
000001;16/12/2024;371100.00;Maison;63;93320;3
000001;16/12/2024;371100.00;Maison;63;93320;3
000001;19/12/2024;205000.00;Appartement;58;93100;2
000001;25/11/2024;80000.00;Appartement;15;93310;1
000001;18/12/2024;179000.00;Appartement;46;93190;2
000001;05/12/2024;130000.00;Maison;51;93170;3
000001;05/12/2024;130000.00;Maison;21;93170;1
000001;19/12/2024;186000.00;Appartement;77;93100;4
000001;07/12/2024;105000.00;Appartement;37;93250;2
000001;17/12/2024;270000.00;Appartement;49;93100;3
000001;18/12/2024;216000.00;Appartement;44;93160;2
000001;05/12/2024;295000.00;Maison;67;93000;3
000001;28/11/2024;480000.00;Maison;79;93110;5
000001;11/12/2024;428000.00;Maison;87;93230;4
000001;13/12/2024;392239.00;Maison;75;93120;6
000001;18/12/2024;185700.00;Appartement;21;93100;1
000001;17/12/2024;291000.00;Maison;92;93270;4
000001;16/12/2024;2600000.00;Maison;58;93300;3
000001;09/12/2024;272947.00;Appartement;47;93100;2
000001;13/12/2024;315000.00;Maison;102;93140;4
000001;18/12/2024;310000.00;Maison;92;93270;4
000001;26/11/2024;250000.00;Appartement;44;93100;2
000001;19/12/2024;430000.00;Appartement;81;93230;4
000001;12/12/2024;694000.00;Maison;114;93400;5
000001;19/12/2024;110000.00;Appartement;25;93340;2
000001;23/07/2024;137000.00;Appartement;29;93160;1
000001;17/12/2024;500000.00;Appartement;35;93320;1
000001;17/12/2024;500000.00;Appartement;35;93320;2
000001;17/12/2024;500000.00;Appartement;26;93320;1
000001;13/12/2024;240000.00;Maison;92;93320;6
000001;16/12/2024;140000.00;Appartement;26;93100;2
000001;16/12/2024;140000.00;Appartement;44;93100;3
000001;30/11/2024;95000.00;Appartement;25;93250;1
000001;19/12/2024;233530.00;Maison;59;93320;3
000001;09/12/2024;223000.00;Appartement;42;93460;2
000001;11/12/2024;97500.00;Appartement;23;93300;1
000001;19/12/2024;168957.55;Appartement;53;93100;2
000001;19/12/2024;113250.00;Appartement;60;93600;3
000001;29/11/2024;85000.00;Appartement;25;93330;1
000001;12/12/2024;292000.00;Maison;79;93190;4
